transaction_id,timestamp,sender_account,receiver_account,amount,location,ip_address,device_hash,Velocity_Anomaly,Value_Anomaly,TimeGap_Anomaly,Location_Anomaly,Network_Anomaly,is_fraud
8940,2025-05-01 04:20:00,ACC91468268,ACC39841093,28005,Nam Dinh,38.36.151.115,a9d49fc9dd606f2afe2cba1f378cf5ee,0.2736610164797402,0.21770845154715365,0.041008882593087735,0.21493363901908133,0.17630165697218023,0
6743,2025-05-01 04:52:00,ACC55045505,ACC84320715,41104,Can Tho,99.36.80.111,002b84ccc5acfda2c6cf9e65eefabc77,0.11402699112766883,0.033210881600970014,0.28008426607201536,0.31059143505646736,0.26862473733944864,0
6171,2025-05-01 05:19:00,ACC20940622,ACC91073166,30066,Quang Nam,19.212.80.159,51e840f345cef10aff3fa9ac022e95e4,0.06282493656921649,0.20551485559325652,0.4250418934980327,0.5364665528280105,0.3217230023046836,0
2965,2025-05-01 06:03:00,ACC72317545,ACC98160413,49654,Binh Duong,46.39.49.189,591c192eaa5a2604375b763ed83d4a70,0.17010811613082114,0.38993938751202445,0.20997806775204317,0.10437407309364223,0.07659991576747599,0
8457,2025-05-01 06:17:00,ACC15555831,ACC72113205,27652,Khanh Hoa,151.139.69.114,26ff2b8dbdaa960d51285b28b5c8c66a,0.1436490949744792,0.14941717728794654,0.06196432261539604,0.2401464490023053,0.26946114962489237,0
4863,2025-05-01 06:48:00,ACC84626548,ACC28769311,71294,Nghe An,206.94.222.120,a0e2dc99357ba164237cf2eded677ccb,0.22318944998178636,0.25573379092754656,0.03844279801752786,0.025466353793236682,0.09808222880963381,0
2683,2025-05-01 06:50:00,ACC41755909,ACC48403000,31791,Thai Nguyen,27.152.12.69,66a67f64d5a0485f210ff9e23877dca9,0.18053975984936263,0.17398562591718644,0.1180251869158587,0.4225906654077612,0.20513000358885045,0
999,2025-05-01 07:26:00,ACC56691124,ACC40613246,327613,Ha Noi,80.97.59.161,3b8296d69e0e76fc9cf9e31ab78e5ae2,0.4640228135945481,0.6238390826970508,0.17479289735392586,0.1711845567217184,0.32414469798355566,0
6112,2025-05-01 07:52:00,ACC24063169,ACC76977962,130443,Ho Chi Minh,70.135.181.119,2028f88a82a7dc01d8860528bdcbb59e,0.38188640541395324,0.31868859654920406,0.1377623501328276,0.033137767849911445,0.07339008065698154,0
5633,2025-05-01 08:26:00,ACC10876284,ACC46964008,114730,Can Tho,165.113.96.31,d7228e0a7dd88763adb452e614e54cfc,0.18204921600632878,0.316496006401422,0.23303984408304834,0.3426711352867812,0.306111744235953,0
870,2025-05-01 08:42:00,ACC38053920,ACC56778128,46317,Hue,167.77.36.116,bf1747cd8645de7b878e937ed5dc2a8f,0.32552193823375425,0.16927522992904945,0.20243397606384098,0.23781157297103261,0.12351816344866108,0
7518,2025-05-01 08:58:00,ACC33235272,ACC54486715,65845,Hue,182.108.51.70,3d8220b4f80233fa749e71f7c7d25b9c,0.37911143944397874,0.19328605004117938,0.5164183088692273,0.3290868024486877,0.20142297542493312,0
15,2025-05-01 09:02:00,ACC83302275,ACC32510642,26895,Quang Ninh,55.36.55.134,a89655b2120b419163c516211791260f,0.18321010014760342,0.13371990628907293,0.28284550042877893,0.17598260123771847,0.11556788528852871,0
7311,2025-05-01 09:39:00,ACC37388944,ACC21969532,61911,Can Tho,33.82.86.49,7ceff1152cdf79494e9c70c109c60bec,0.1962406778282856,0.3288606676762352,0.5226035146087111,0.4392476557081201,0.1269435917651207,0
3098,2025-05-01 09:42:00,ACC62334045,ACC23459789,58830,Da Nang,14.80.132.121,b79d9eea4b58cf287e9ed8875d4cefc8,0.2320025922752729,0.14760294481553946,0.4162549024854856,0.27689132832262625,0.07383737261265785,0
5386,2025-05-01 10:19:00,ACC24842309,ACC75401405,255810,Ha Noi,198.138.196.44,d8981395f163d50d43c3ac0195224fc2,0.36966999555061497,0.1332620669378892,0.6482120443751768,0.18943741756912683,0.10607805051939723,0
9919,2025-05-01 11:18:00,ACC51616996,ACC60645652,119103,Thai Nguyen,163.91.48.42,fff2f583d89fead8a03b7a2c90f45157,0.8252103011417657,1.0,0.611426976344731,0.7175687627362911,0.7434017035285218,1
7675,2025-05-01 11:26:00,ACC59864586,ACC32217601,90206,Quang Nam,87.77.51.203,9eeb946a9f4731d9fc6662cd3b1d217c,0.12359537491936524,0.053477657157781314,0.2972279042090532,0.4239275175230226,0.3433183049345368,0
2266,2025-05-01 12:03:00,ACC77760401,ACC23783061,53363,Vinh Phuc,46.100.83.212,1627db23d4d5f6601c6a38a16abb2c69,0.16598817202116717,0.33195183796490074,0.42271584332413975,0.23442010739178515,0.06549442693455844,0
2823,2025-05-01 13:10:00,ACC31618477,ACC65306579,158330,Ho Chi Minh,67.179.29.204,1b7e3a18b56701fcd04c5fac93669a31,0.24868764562053122,0.28011285204680086,0.1909998264001367,0.18096698042304607,0.2491265702601345,0
2104,2025-05-01 14:19:00,ACC27667769,ACC88838229,31042,Ha Noi,82.76.75.206,a69a9d61712c6593f54054f7a9662ad6,0.299993283647082,0.08474507388567133,0.13212537289362464,0.37390992673509726,0.2220702884680401,0
9530,2025-05-01 14:23:00,ACC27879460,ACC28935800,140919,Vinh Phuc,216.178.116.101,7f1253530451867caf2be3f38c8d5481,0.9208648052152153,0.8845022377706793,0.8725373439786286,0.5406885667591592,0.8223529545978274,1
8922,2025-05-01 15:38:00,ACC61303444,ACC55005542,22426,Hai Phong,176.83.32.222,5e165739d52dd4e6a4babc59d2603ab5,0.08363710598239193,0.11697309558723222,0.10016365837967692,0.09526470811165605,0.13686719717225884,0
8650,2025-05-01 15:41:00,ACC44710626,ACC64902318,88554,Quang Ninh,222.103.202.215,474cd6422875c23d276e67d5060b82a3,0.16371379441377776,0.07622610432889271,0.3485470582375489,0.006671095746413563,0.3098916371162787,0
9662,2025-05-01 15:48:00,ACC24028274,ACC41779172,85297,Khanh Hoa,100.98.204.25,e24e64957df2551e602d2ff49b82adc5,0.7729818398777029,0.7730050806547911,0.6505172104869964,0.4365662041487269,0.6465779445129795,1
4989,2025-05-01 15:56:00,ACC72075699,ACC60000755,52850,Hai Phong,48.105.146.172,46aff9232606cb31300b2c61e73ec615,0.2581872861498575,0.2466614911792601,0.1587651047359732,0.034084166290862555,0.8007482397116155,0
5466,2025-05-01 16:34:00,ACC62943695,ACC43086873,79619,Ha Noi,209.203.195.119,256e5c5c78aee6b0b7e990218422cb84,0.10989234425417935,0.15386345317403347,0.1382568270155073,0.21004766860409513,0.08974377771675142,0
7017,2025-05-01 16:49:00,ACC28366769,ACC20753960,24735,Quang Nam,195.14.91.188,fb7b546a784fa0c6e9ff5c22db33088c,0.19466108486020167,0.17465960928268923,0.08867232809463858,0.5002045971860739,0.12312591775516314,0
6609,2025-05-01 17:10:00,ACC77527269,ACC82618235,21388,Khanh Hoa,42.173.214.170,406e10aa3fcb7adef1b6d3d38349aa4b,0.011177386260188518,0.21133385475958186,0.4548860245031668,0.17918475210037887,0.06949051715654936,0
3065,2025-05-01 18:17:00,ACC54326935,ACC78347255,47196,Ho Chi Minh,92.121.93.19,c8e0edf67883df571cffd8e3622934bf,0.287190488843707,0.14074134569974717,0.16097611805555007,0.2478553444825309,0.5276307914449706,0
3339,2025-05-01 19:27:00,ACC12564973,ACC82495522,82764,Khanh Hoa,33.152.48.60,5656f1ea581264f958fb47a54db23121,0.38437823183403985,0.4221825054354375,0.4967416821580489,0.12463100504350677,0.19674058788452728,0
8076,2025-05-01 19:31:00,ACC17436756,ACC46121994,22520,Nghe An,21.48.212.125,12facaba3526bc3f9c6184ac03a91626,0.17567483365666456,0.07061463309036656,0.37815123301785,0.27001786439181336,0.13974798881527117,0
9780,2025-05-01 19:39:00,ACC62624772,ACC58143728,62138,Khanh Hoa,59.174.69.88,3192cc0a0f9119a6911c051d28e7addd,0.8636282327781294,0.9206930473250678,0.6561481623803622,0.8771713431535552,0.4747792184778399,1
3832,2025-05-01 20:21:00,ACC62079842,ACC18037535,38214,Khanh Hoa,24.171.70.167,a3905a7a0989b1efdf2db4fb33c90df2,0.3393672963438361,0.15546687659567326,0.20806046103744066,0.4269414772868459,0.06674044325043552,0
3503,2025-05-01 21:06:00,ACC79761317,ACC84621717,57139,Hue,103.72.84.84,eaade917551ee2b9a0838c3c0ef8ea14,0.15663930032605816,0.14832242195521614,0.09076971084568458,0.22920843322391038,0.03372509420096435,0
5028,2025-05-01 21:09:00,ACC72975011,ACC33760159,19903,Hue,29.57.78.118,b4da2e145b07ff8ef5642101fbf3290b,0.11337120782775137,0.16748562787064689,0.13132886252741163,0.041773725241703,0.1674117219287838,0
5495,2025-05-01 21:28:00,ACC10053361,ACC56637344,99533,Thai Nguyen,112.214.172.218,4767135d07f0525dafb07f591a30c7be,0.48039482267557904,0.2839420552465617,0.41182560675805063,0.30334424856654985,0.2744740293116891,0
7655,2025-05-01 21:45:00,ACC83516510,ACC28741703,119493,Hai Phong,15.72.221.207,dc110a953dd6039c770912361701be57,0.385014816877764,0.07719557916756015,0.13921017028599728,0.15009657296141518,0.09023670674940008,0
6313,2025-05-01 21:49:00,ACC87877622,ACC47446921,69111,Hue,43.30.61.16,e7c93de028628111cbed227c8b3ae96c,0.3604932094784435,0.23664610965340666,0.22885339657042253,0.2535167274869803,0.45420129162754497,0
3776,2025-05-01 22:06:00,ACC38924415,ACC70675083,40626,Da Nang,159.75.26.16,c3cc05216285e5d30d12c30001a69c16,0.10577073600349084,0.22612384430309737,0.10806261089328702,0.1122256142222024,0.39426858032267564,0
126,2025-05-01 22:17:00,ACC49366401,ACC67531221,91980,Vinh Phuc,14.186.219.29,0f9190ca14871973ced22cf7136c2084,0.3199736736307231,0.2873737150620899,0.34650738799818787,0.2796856383026771,0.27649222548906643,0
4893,2025-05-01 22:18:00,ACC50494297,ACC15047180,56797,Hai Phong,175.92.211.94,8cbf366d395eb75daa2c9dd400c603a3,0.2095257393072252,0.17312914212439257,0.7233289393279024,0.21468343495584521,0.37601988013338744,0
5838,2025-05-01 23:36:00,ACC76573257,ACC81598941,79231,Quang Nam,203.118.210.136,e2048644dd4e5ee33cd013b3e67af66e,0.27743131904132384,0.4234036721923446,0.19710170839998853,0.03732323421669441,0.26706275247033867,0
4043,2025-05-01 23:51:00,ACC97535714,ACC75159524,33835,Vinh Phuc,207.59.73.132,45b878447a1d417984dfd540a97a6f4b,0.2993163457005367,0.058443309920918264,0.3988255860448154,0.17049877212160874,0.08865415410338205,0
7560,2025-05-01 23:54:00,ACC44347630,ACC49698635,68811,Da Nang,52.105.82.118,471e9800eee494e8efcd8f2db28c2cf4,0.17182636019844078,0.2818790462789283,0.45892575301254807,0.4381577911217094,0.3133931901967315,0
2712,2025-05-02 00:24:00,ACC94519035,ACC11403326,57920,Hue,82.116.181.168,46daec62ba7034aa966970c59fb8f521,0.34314856779799585,0.634262158690028,0.05059261258023476,0.13796167632823647,0.1714508311292961,0
4770,2025-05-02 00:46:00,ACC94286426,ACC82393259,89364,Da Nang,37.43.101.82,fe6073d6bfd7ae8a3c701030e97e7653,0.07656438487174419,0.13937920965088169,0.3817310972244524,0.15712719791987445,0.10652976950301467,0
6319,2025-05-02 01:27:00,ACC62872211,ACC29332315,74749,Thai Nguyen,22.222.215.61,97f72ca50203805efb901c10b72cac48,0.42805676768546397,0.1259583231611135,0.37181187772280805,0.3342699429057656,0.2203894365895209,0
4405,2025-05-02 01:59:00,ACC42754199,ACC85913841,25860,Quang Ninh,86.62.211.24,13f580d3f8a2e824801259c78a77df43,0.1949730743271944,0.1250767247481342,0.42901885375158716,0.06862316704658378,0.1487178072611052,0
8332,2025-05-02 02:27:00,ACC69321811,ACC41873568,138108,Quang Ninh,75.134.108.220,e19b68a83af7e67d399f38a57b6fe88e,0.4403796248070337,0.16688061697183285,0.07377376496366515,0.127683695310247,0.04368136936422095,0
1650,2025-05-02 03:01:00,ACC17053234,ACC69716417,55694,Vinh Phuc,43.205.123.94,0a248d2c1f1ada97497462d418b44f64,0.4016432988310176,0.22297915538195423,0.12472044992771357,0.4331369638884304,0.14371732074133878,0
2442,2025-05-02 03:30:00,ACC26721647,ACC28960453,148974,Ho Chi Minh,85.130.54.56,1336637af8c06a3663d7035da1264f63,0.6192069191952437,0.18421552703328203,0.14964393377586857,0.12893844797108048,0.13356040037082956,0
3751,2025-05-02 03:36:00,ACC12544177,ACC57529239,46196,Ha Noi,189.130.208.203,bd17b00eda882475a815fa9be862a159,0.14614812830409682,0.06373400552621744,0.42530507512082516,0.22031928985200944,0.2873899149212435,0
7352,2025-05-02 03:54:00,ACC42817499,ACC43140218,32253,Hue,39.148.132.18,65f554dbd9cb7a621b9d3e666e772399,0.32252187193589116,0.08827217351232158,0.2382776776119214,0.41140012871207277,0.13011135776855817,0
4328,2025-05-02 05:01:00,ACC31364728,ACC55807138,42583,Quang Nam,43.110.173.73,0cd12617072e825951188c05e4315dc1,0.19391438717840961,0.20970706527540064,0.2253179664522494,0.17012397230478918,0.33141296196013476,0
5273,2025-05-02 05:02:00,ACC50901820,ACC70350456,64351,Quang Ninh,58.33.220.11,c317b1d509c745b7f1833619f55b3c5e,0.054427757884751383,0.10452186886597954,0.25977796613908005,0.23204917939292427,0.26684180498480886,0
1288,2025-05-02 05:44:00,ACC28460085,ACC67577211,97680,Quang Ninh,207.100.25.134,3bf63b4df4f8cb783281618c1e5976ad,0.46350175494044976,0.1360694075672729,0.5646331243209456,0.11907996028410364,0.6181431318709986,0
5083,2025-05-02 06:11:00,ACC48265740,ACC73071689,56077,Ha Noi,22.130.109.111,007ffd8a25de679fab25526d090e7e0e,0.2023407246648765,0.148133200679844,0.28352560896016377,0.3001382338653324,0.22647796638587106,0
6025,2025-05-02 06:12:00,ACC87760652,ACC51416928,139214,Thai Nguyen,222.11.48.100,760260d93f9e187426f92018a8ec2485,0.1668959393204122,0.1607940909767665,0.662738947557235,0.14541075738724107,0.42040428924231094,0
1804,2025-05-02 06:14:00,ACC33161452,ACC80659450,44510,Ho Chi Minh,138.83.175.85,b32de77aed48ab089b7a5674f2c2bf48,0.16302245009689054,0.1137156540058275,0.21089063725491808,0.26238627132083375,0.076430496411216,0
980,2025-05-02 06:16:00,ACC84879265,ACC54665985,35090,Binh Duong,19.197.86.181,3bef813b15473eada9a624ed2efe397c,0.1386121233023339,0.09889297346473126,0.3686982121656304,0.2609742134699084,0.3027595598511455,0
8132,2025-05-02 06:30:00,ACC52894432,ACC36998035,74447,Thai Nguyen,81.109.23.56,16792fbd23037aefc9c7e549ef445692,0.16624815759081923,0.16388002174105856,0.10959206100479811,0.037459807428912854,0.2874846134623058,0
2069,2025-05-02 07:48:00,ACC24653731,ACC43185019,12909,Nam Dinh,18.117.178.86,825068fd223c5c509f9e6e3b855397a0,0.19600149404496459,0.0741606928511552,0.19807613501153828,0.09427445632842561,0.1956932528373746,0
8507,2025-05-02 08:39:00,ACC46083704,ACC94798953,57032,Quang Nam,199.110.180.85,2c1e740228d4219b903e94761574d557,0.38569769249355995,0.09197237587131653,0.21452469471270585,0.3141503474293426,0.34052179097940627,0
2763,2025-05-02 09:24:00,ACC95809669,ACC52511287,87278,Dong Nai,145.192.220.108,c6773c4535777ceb9c2bb9848574fd3d,0.27770375099026834,0.14452274218392733,0.08333790677583108,0.24578769517439888,0.20546076789741594,0
5940,2025-05-02 09:37:00,ACC87783184,ACC52459460,78693,Nghe An,163.49.139.157,6bffff334d030c15d8427e42cc1173d2,0.3351939097450242,0.225634475137727,0.31775444472591846,0.12593322489345768,0.40289002339506097,0
7550,2025-05-02 10:06:00,ACC28328926,ACC25061773,90638,Quang Ninh,159.196.52.219,12f089628a8cf15973650bcc80e834c9,0.2930799298868906,0.23707138938490402,0.14888610718199138,0.17346567134979288,0.3927441938793041,0
3685,2025-05-02 10:48:00,ACC41222363,ACC87639439,205562,Nghe An,188.83.125.162,6195711fbfe7f3a52fcede843a87257a,0.38443753035651035,0.2593572925400563,0.216079274755116,0.3107285918067831,0.24179273920328823,0
3674,2025-05-02 11:14:00,ACC77995325,ACC54088666,40934,Dong Nai,22.73.125.87,6fc577dc21f9f1917b2c9d3f2dd8c995,0.19762955543604852,0.13739266161724772,0.3411526235886305,0.115032912588042,0.1633218135332189,0
6113,2025-05-02 11:17:00,ACC55249449,ACC32421973,63945,Quang Nam,123.112.131.61,5153f2669d2f5f2cf5c6517f21e0eace,0.1918049223083723,0.16775294211161465,0.11206469909695307,0.08428103085050383,0.3010275362266122,0
8626,2025-05-02 11:52:00,ACC81644581,ACC92702392,43999,Hai Phong,134.167.152.21,66f8c9d2791f94bca266190289581b77,0.14098894179498683,0.2054638016611429,0.34922968541909943,0.26824022396011293,0.0705386855937407,0
3364,2025-05-02 12:00:00,ACC27808871,ACC52480427,56113,Quang Ninh,155.28.198.220,35dfe190e7631a9e614237e11d1ba368,0.26215555796091666,0.13123441495557192,0.24904315515699518,0.29728809417413915,0.10139329334904446,0
606,2025-05-02 13:39:00,ACC20847240,ACC97928181,180662,Nam Dinh,61.56.67.49,c2f08ae9149c4dfd9cba02ea7e774874,0.2551367581959806,0.23062792777398383,0.2595164618106303,0.13801634391108372,0.20716293012656384,0
2618,2025-05-02 15:26:00,ACC95793433,ACC93115086,101180,Can Tho,26.132.88.22,d7e25af488cd4297f7aab4d9bd2f6094,0.20189063658029657,0.2536490464762352,0.20391268185994763,0.3644644183240429,0.2729275043013842,0
3037,2025-05-02 15:33:00,ACC17801829,ACC64091422,44915,Dong Nai,15.82.137.148,55c1a168f275e68a65c689758896a2ad,0.39392851919593375,0.3496356803169151,0.788410774618357,0.25638284288779056,0.18145504839419066,0
7772,2025-05-02 16:24:00,ACC51829958,ACC86487346,239026,Khanh Hoa,118.160.100.217,fb422f0a0cd8fc70d5b15715d6c2d171,0.3154937195322817,0.41028125568403,0.1043573168305812,0.18437851470830727,0.4036687694438431,0
1991,2025-05-02 16:27:00,ACC63793029,ACC77334357,78678,Ho Chi Minh,103.30.26.69,7fee7a8a51cb655f7e2e60b65aa9d3f8,0.36010660255179305,0.36140221597903555,0.21764750046864142,0.1163322799658253,0.23532797332016417,0
7356,2025-05-02 17:23:00,ACC23598976,ACC41237900,50990,Can Tho,205.18.162.196,d02496805170b79f88fd4b97af9722cc,0.308095114545443,0.2199861601624902,0.1274718904807927,0.5089509951840413,0.16824059067122335,0
7920,2025-05-02 19:35:00,ACC43200678,ACC88075462,163532,Binh Duong,100.156.96.112,f00415e8c977d561a90251bd4b913451,0.17341387826419608,0.39410941826917006,0.47130191520507225,0.33809447281739186,0.1514519866511039,0
6374,2025-05-02 20:08:00,ACC83201469,ACC81540941,56234,Ha Noi,105.154.45.171,4d1f0cbfa6cfff2ed97df1c987d6b199,0.22455465946931635,0.23326981793232107,0.30681759502766087,0.1542434973268108,0.07580974107116245,0
9325,2025-05-02 20:11:00,ACC45733054,ACC60242992,130573,Ho Chi Minh,203.39.202.163,5b4aac6eea616156d64d697fbb5fdb9a,0.23423800804576778,0.24316222032231438,0.5154619530139423,0.047719035895112664,0.11250185022535798,0
8805,2025-05-02 20:43:00,ACC65924243,ACC33751037,31801,Da Nang,172.57.199.190,1f757f55a7dec138fb7891861eee5ea9,0.16646888832091758,0.1969615504204781,0.17327314168820704,0.17497179156702164,0.26604352452331065,0
3848,2025-05-02 21:23:00,ACC46804252,ACC72033470,68010,Nam Dinh,139.118.43.62,8a5e396e3344cb788cfce04106983881,0.15245859525455463,0.24168900676043945,0.2863124090263699,0.07146286217437707,0.46344297899385006,0
5131,2025-05-02 22:34:00,ACC79443807,ACC25370428,30006,Hai Phong,181.50.15.214,42a878a1ac8edb91d5d7282c6ccb90fc,0.08002465279589377,0.24939638602779768,0.17831174953837606,0.0784219439873681,0.18045990170771203,0
3059,2025-05-02 22:44:00,ACC31816401,ACC72807881,55974,Quang Nam,199.67.26.96,40db3acd3ea56df14e6a0b480f1de417,0.20571629565222288,0.3649134704166033,0.3262057812972271,0.35106971258882497,0.4669193389704421,0
9526,2025-05-02 23:08:00,ACC26126754,ACC35681275,77965,Da Nang,137.71.102.109,a73bea15e97ea0120b5add571b21ccf7,0.8519386787591727,0.8735274062471049,0.7302732351506378,0.6849184811891682,0.8230130898392987,1
6827,2025-05-02 23:13:00,ACC68022985,ACC99818104,60907,Hue,211.44.189.182,e2f55826833f7f111f74fcd44adb91ac,0.34670877613805434,0.20073046588955665,0.36092345778838836,0.06488412843939759,0.12285727585097903,0
3681,2025-05-02 23:30:00,ACC88397925,ACC75934477,75099,Ho Chi Minh,95.209.96.203,f8e5bd8a5c40861a35be51bfe2ec4261,0.30573529305081437,0.31564007977860736,0.019396268842089524,0.25264598561817436,0.3629455333678961,0
2541,2025-05-03 00:19:00,ACC65409035,ACC94874885,52539,Ho Chi Minh,197.19.37.169,bde6b6affc8e9eb669f0c16f5f232384,0.23356194395984567,0.15264340657829606,0.12739982491281002,0.1397643032583108,0.22009966293784544,0
1587,2025-05-03 01:13:00,ACC70981292,ACC50720257,29165,Nam Dinh,93.78.114.217,4da747d3fa36b3f14f849f947d58c74f,0.2355819798136249,0.523886607124425,0.2967694553267851,0.16044208932752044,0.08318227575085417,0
5503,2025-05-03 01:21:00,ACC71063234,ACC80208406,267605,Quang Nam,102.203.40.58,51cd14b2333a4304b18854235fa4f09d,0.22629980973106553,0.31538472851435806,0.0350644217793105,0.14796507910296114,0.3147835783231819,0
3166,2025-05-03 01:53:00,ACC37115609,ACC26296019,47813,Da Nang,197.87.64.41,911ced6b43917ce5473d95b8e8d3f487,0.4785273162238958,0.11522772239090694,0.24661770397292598,0.3236169218886706,0.25273227609516613,0
896,2025-05-03 02:03:00,ACC98923431,ACC33805625,52851,Hue,26.185.96.85,4910bcf922aca787151bb4d757734417,0.25845417107604024,0.55047386051862,0.39808710266887853,0.16296247709864545,0.11174411799260742,0
9295,2025-05-03 02:14:00,ACC64472396,ACC92417305,36064,Dong Nai,128.159.134.79,256d310fc39b90dc6b900b47a9d74c45,0.1852459477734269,0.05500793024697745,0.31512114150565884,0.26268376553089196,0.053472595100858486,0
1391,2025-05-03 02:36:00,ACC49776395,ACC44508902,32864,Quang Ninh,47.24.104.50,82f69f7550715d4b7cef73f5a5fcd1a7,0.14446470518255308,0.1990151831575515,0.35346593589824643,0.10713666672137831,0.39701089012130275,0
9090,2025-05-03 03:14:00,ACC27823881,ACC38136824,81532,Khanh Hoa,99.165.28.70,7e1bd007784c160bc0fe853095399eff,0.2928874525310544,0.1765788273882702,0.25285155487143074,0.07262580730445457,0.2693116063022312,0
2032,2025-05-03 03:17:00,ACC82409268,ACC94130004,46931,Binh Duong,198.218.32.143,f3fe058235bfba272e9d22574040145d,0.3242481738660446,0.23698115248385115,0.48430601485925734,0.09852269589905421,0.34644425307109233,0
657,2025-05-03 03:20:00,ACC98908695,ACC14364961,60040,Ha Noi,38.121.180.17,eaf89a0ed450d5556e42b0bd57cc5666,0.04083468672402633,0.1653639049487998,0.1367029196859512,0.22748979233650507,0.17394453604386273,0
419,2025-05-03 03:35:00,ACC32196217,ACC84268480,114002,Ha Noi,23.118.65.55,5593f088e4867dc47b3c42e235499fb7,0.3316829467254719,0.3975835480505718,0.6784496360313971,0.2085656218070586,0.1613646861899226,0
269,2025-05-03 05:05:00,ACC44090150,ACC24512334,122411,Quang Ninh,208.26.55.209,3824075afc68cf851ec4e02dac1aebe0,0.2746619853291517,0.034699024096681574,0.26059734082591424,0.11704303800251663,0.10426330879084074,0
8047,2025-05-03 05:19:00,ACC75467278,ACC56751443,118867,Hai Phong,168.19.45.143,4f840f93d77c739b2482f0f375fcc238,0.10379140425588154,0.5696096288580726,0.2679258349151216,0.3358466900245875,0.35259902416501215,0
3677,2025-05-03 05:49:00,ACC47729735,ACC14660283,104705,Da Nang,172.84.150.110,a3badc8c069fdbc9217d1d1ccd94db13,0.38489988057771135,0.23020109085018484,0.09821993410655376,0.13116536794063494,0.3862961803483819,0
4053,2025-05-03 09:27:00,ACC72290379,ACC48750862,87907,Quang Nam,170.185.217.145,81dab6ed28984318193717058cb6af17,0.2701190890958691,0.23388139100558017,0.3829292958851366,0.27480328341327365,0.11594296084182629,0
3977,2025-05-03 10:25:00,ACC65104729,ACC88670589,68012,Khanh Hoa,110.211.165.142,c52314a05e8f6800fccfa4389b91910b,0.24405016516690198,0.29395199186283055,0.28656300098196785,0.31991568155785927,0.34203498058352216,0
2697,2025-05-03 10:55:00,ACC32957289,ACC12722223,41186,Binh Duong,135.213.145.85,250756c8f2f7ce2e51415f0e4ff92511,0.2020815514279286,0.2472380539135568,0.14614385112504746,0.1093216631510668,0.10049664392681162,0
4018,2025-05-03 11:06:00,ACC74077347,ACC63534768,38515,Thai Nguyen,203.207.106.86,924ddcfe70ce8bc4b9db402c8cde2f44,0.41008093154514474,0.1695923135422382,0.34399162362923713,0.06344894934396789,0.08046848150459422,0
9040,2025-05-03 11:36:00,ACC27211572,ACC93790386,13348,Hue,192.43.184.172,18c3977c3e5a5272eafc2ff29ff8c885,0.25963221864411495,0.1537121984051607,0.5170210064839001,0.5921458759572626,0.4572386897018437,0
7109,2025-05-03 11:37:00,ACC38982791,ACC29776748,105842,Thai Nguyen,37.110.110.109,f37054573fc8430a591b476043518265,0.21209078703232964,0.5217989247857316,0.38717906230309274,0.19680055023645388,0.29298252559595617,0
